Unnamed: 0,date,tweet_content,user_name,id,Tweet Category
1176,2023-06-26 15:12:22+00:00,"@NewHouse_NM @Garvsta14 Yhoo Hai Dame is desperate for attention ngok 
Bro ever since may 30th I've been seeing Dame and his interest to go and play for Miami 
Jiki jiki Dame is staying in Portland 
Jiki jiki he is showing interest in Miami 
Hai votsek 
This is like Ben Simmons every off-season",KevinMange2,1.63E+18,YHOO
1177,2023-06-26 15:06:00+00:00,@Anelefumba Yhoo andisedikwe yilo Agenda.... I'm running out of patience 😭😭😭,Edulamoney,1.63E+18,YHOO
1178,2023-06-26 15:02:00+00:00,@DRMaradonaMazwi Yhoo mina I what to understand 🤣🤣maybe ke over communicator,tseepati,1.63E+18,YHOO
1179,2023-06-26 14:59:28+00:00,@kwets11 Yhoo lamacherrie abrave especially with all the stories we here. Bathembe ntoni?,LordBae_Less,1.63E+18,YHOO
1180,2023-06-26 14:48:31+00:00,@uNomandlaa Yhoo that's so true😭 mina I don't plan on seeing them anymore. Sesihlangana ngephutha😂,Andile18521891,1.63E+18,YHOO
1181,2023-06-26 14:43:50+00:00,"@_ThabisileM @jerajessie2603 @Zeenclaire14 @TvblogbyMLU @1MagicTV Yhoo. Okay guys, we are all friends.🙊😅🏃‍♀️🏃‍♀️🏃‍♀️🤍🤍🤍 https://t.co/52vyV2iagE",IamElyGreen,1.63E+18,YHOO
1182,2023-06-26 14:41:21+00:00,"ikhona cherry bindi gcinise Ice tropez Saturday yhoo bendizi guard(e) with my life 😂🤣, I’ve seen so many ice tropez fights clubini",Msimbothi_,1.63E+18,YHOO
1183,2023-06-26 14:38:26+00:00,@lempapison @Emily_Tshego @Humbu30 😂😂 Yhoo!!,Pena056,1.63E+18,YHOO
1184,2023-06-26 14:30:03+00:00,@instablog9ja Yhoo 😂😂😂😂😂 who did y'all date😂😂😂😂😂🙌🙌,rayee2022,1.63E+18,YHOO
1185,2023-06-26 14:25:05+00:00,@myNSFAS Yhoo unisa isn't paying our allowance till now we've been waiting for so long now yhoo,esamie_05,1.63E+18,YHOO
1186,2023-06-26 14:14:31+00:00,Yhoo,kenna_O_Tumelo,1.63E+18,YHOO
1187,2023-06-26 14:11:35+00:00,"@StandardBankZA nina,  run debit orders of 25th even if it is on a sunday. My services are disconnected from mtn cause they have not been paid. Yhoo niuangidina ke nje manje",MuhleziNtombela,1.63E+18,YHOO
1188,2023-06-26 14:08:36+00:00,"@JuicyJay_Siya @soldinblaq Zintle yhoo 

JUICY JAY X SOLDINBLAQ 
JUICY JAY ON YOUTUBE 

JUICY JAY X SOLDINBLAQ 
JUICY JAY ON YOUTUBE 

#SiyamthandaJwacu 
#JuicyJayTheBrand",BartmanConnie,1.63E+18,YHOO
1189,2023-06-26 14:04:50+00:00,@MBSVUDU Yhoo 🤣🤣🤣,mandhlovu7,1.63E+18,YHOO
1190,2023-06-26 14:03:43+00:00,Lol. Yhoo🤦🏽‍♀️ 🐌,avela_mdinwa,1.63E+18,YHOO
1191,2023-06-26 14:02:06+00:00,@Mokgadi_Heart Yhoo go to Randburg taxi rank myt find nice oranges.,TMfusi2,1.63E+18,YHOO
1192,2023-06-26 14:01:49+00:00,Yhoo ah you people are crazy,ChefGaella254,1.63E+18,YHOO
1193,2023-06-26 13:56:25+00:00,Lol reminded of this other ex of mine!! Yhoo lawyers are horrible partners!,_itsKayabo,1.63E+18,YHOO
1194,2023-06-26 13:53:03+00:00,@LullabyWeb3 500$ would be a life hanger. I cannot imagine 50k$.,p5yhoo,1.63E+18,YHOO
1195,2023-06-26 13:48:46+00:00,@Mhayise Yhoo!😂😂😂,mhayisemr61,1.63E+18,YHOO
1197,2023-06-26 13:29:44+00:00,@TimesLIVE Yhoo,DosoThabo23254,1.63E+18,YHOO
1198,2023-06-26 13:24:31+00:00,Sister bethina? Yhoo Chomi🧍🏾‍♂️,Ntando_Reddy,1.63E+18,YHOO
1199,2023-06-26 13:21:25+00:00,Lo omunye can't walk yhoo they stress me,Jenniemqoqi,1.63E+18,YHOO
