Unnamed: 0,date,tweet_content,user_name,id,Tweet Category
283,2023-06-27 03:04:04+00:00,"Today we launched the #RIO #Airdrop for our community!

Check eligibility and claim on our site:
🔗 https://t.co/6vAfUQoCzN

$GALA $KAS $CAPO $VET #BAYC #MAYC #Uniswap #Airdrop #DOGE $USDT $PEPE $BEN $LOYAL #NFTs $BCH $SBB #WEB3 $MONG #Kucoin #ETH #BTC #Bitcoin #MetatimeCoin https://t.co/64mUVA0q5u",RealioNetwok,1.63E+18,Bitcoin
284,2023-06-27 03:03:59+00:00,"$CFX #Bitcoin in it's highest peak right now. 
https://t.co/b8PtWWOJr0

$BTC $ETH $DOGE $SOL $CRV $ATH $SL $ALGO $MATIC $FIB $S $BOA $GME $TNT $H $AMC $CT $TP $MACD https://t.co/JdfgUQoouW",Jhonwic65,1.63E+18,Bitcoin
285,2023-06-27 03:03:52+00:00,@MoheganBTC #bitcoin fixes trash rap music.,SocialSurfer78,1.63E+18,Bitcoin
286,2023-06-27 03:03:49+00:00,"@StonkyLeg69 @ProTheDoge #HarryPotterObamaSonic10Inu 
ticker is $bitcoin https://t.co/KvsX1lHVnw",nevercooming,1.63E+18,Bitcoin
287,2023-06-27 03:03:43+00:00,@skeef_25 @HeartandSoil_ What kind of tobacco do you smoke?,Bitcoin_VailAZ,1.63E+18,Bitcoin
288,2023-06-27 03:03:27+00:00,"You can now find $BAG on Discord come and join in the rare $PEPE party 

https://t.co/T47PRo8jgv

#pepe #rarepepe #bitcoin #counterparty https://t.co/GbGiZxWmdr",rarepepebag,1.63E+18,Bitcoin
289,2023-06-27 03:03:25+00:00,"watch now .

https://t.co/jnaML9eArs

#Airdrop 
#bitcoin 
#GGEM",DymasBayuAjiPra,1.63E+18,Bitcoin
290,2023-06-27 03:03:25+00:00,"HSBC, Hong Kong's largest bank, now enables customers to trade #bitcoin and #Ethereum ETFs on the local exchange.",M3TA_Intern,1.63E+18,Bitcoin
291,2023-06-27 03:03:23+00:00,"Why should we be excited about OCM Dimensions?

“What we did for OCM Dimensions 300 can never be repeated, it was like doing a moon landing on Bitcoin. No one else could have done it, or did it, we did it, and it cannot be repeated” - @huuep

""These techniques will lead to a host of future applications, use cases and development on top of Bitcoin beyond the art that we see today. OCM Dimensions is a groundbreaking art collection, a culmination of years of work, one of the highest quality digital artifacts, and a foundation for future Ordinal inscriptions on Bitcoin. Through composability, Dimensions provides the foundation for the future to be built on Bitcoin. Future inscriptions can use compression, and the code libraries in Dimensions to build higher and higher on Bitcoin."" - @OnChainMonkey",punk4762,1.63E+18,Bitcoin
292,2023-06-27 03:03:23+00:00,@KeepBlazing85 The black American 🇺🇸 way,HoodBitcoin,1.63E+18,Bitcoin
293,2023-06-27 03:03:13+00:00,"🚨 NEW AIRDROP ALERT 🚨

CLAIM YOUR $APE AIRDROP NOW !! 👇

🔗 https://t.co/iItlXB3NXo

#usdt #SEC #DOGE $PSYOP $xrp #bullrun #Floki $BEN #PEPE #100x $SHIB #bitcoin $link $hex #ben Pauly #LUNC $ben Yuga Labs #NFTs #Blockchain $pepe $MANA #kucoin #WEB3 $PEPE #HEX #airdrops https://t.co/uOIbMQaemz",BryanVeth325,1.63E+18,Bitcoin
